ID,Street,HouseNumber,Box,Floor,City,PostalCode,Region,District,Province,PropertyType,PropertySubType,Price,SaleType,ConstructionYear,BedroomCount,LivingArea,KitchenType,Furnished,Fireplace,Terrace,TerraceArea,Garden,GardenArea,Facades,SwimmingPool,Condition,EPCScore,Latitude,Longitude,PropertyUrl,Property url
10999349,Hendrik Consciencelaan,49, 3,1.0,WAARSCHOOT,9950,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,299000,residential_sale,2010.0,2,108.0,INSTALLED,,0,1.0,,,,2.0,,GOOD,A,51.1454961,3.6016198,,https://www.immoweb.be/en/classified/apartment/for-sale/waarschoot/9950/10999349
11108221,Rue Henri Kichka,18,,0.0,Forest,1190,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,412000,residential_sale,2022.0,3,118.0,USA_HYPER_EQUIPPED,,0,1.0,12.0,1.0,,2.0,0.0,AS_NEW,B,50.8145302,4.3197078,,https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/11108221
11149910,Sint-Pietershofstraat,68,,2.0,Destelbergen,9070,FLANDERS,Gent,East Flanders,APARTMENT,PENTHOUSE,565000,residential_sale,2023.0,2,102.0,HYPER_EQUIPPED,,0,1.0,29.0,,,3.0,0.0,AS_NEW,,51.0597719,3.803243,,https://www.immoweb.be/en/classified/penthouse/for-sale/destelbergen/9070/11149910
11149909,Sint-Pietershofstraat,70,,2.0,Destelbergen,9070,FLANDERS,Gent,East Flanders,APARTMENT,PENTHOUSE,585000,residential_sale,2023.0,2,102.0,HYPER_EQUIPPED,,0,1.0,29.0,,,3.0,0.0,AS_NEW,,51.0599298,3.8032872,,https://www.immoweb.be/en/classified/penthouse/for-sale/destelbergen/9070/11149909
11137930,Kortrijksesteenweg,773,,2.0,Gent,9000,FLANDERS,Gent,East Flanders,APARTMENT,PENTHOUSE,1325000,residential_sale,2022.0,3,180.0,HYPER_EQUIPPED,0.0,0,1.0,58.0,,,4.0,0.0,AS_NEW,,51.0294559,3.7125958,,https://www.immoweb.be/en/classified/penthouse/for-sale/gent/9000/11137930
11015706,Kastanjelaan,84,B,1.0,Zulte,9870,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,219000,residential_sale,1991.0,4,171.0,INSTALLED,,0,1.0,5.0,,,,,,D,50.9187146,3.4473393,,https://www.immoweb.be/en/classified/apartment/for-sale/zulte/9870/11015706
11015707,Kastanjelaan,84,B,1.0,Zulte,9870,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,219000,residential_sale,1991.0,4,171.0,INSTALLED,,0,1.0,5.0,,,,,,D,50.9187146,3.4473393,,https://www.immoweb.be/en/classified/apartment/for-sale/zulte/9870/11015707
11143033,Rue Henri Kichka,18,,0.0,Forest,1190,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,412000,residential_sale,2022.0,3,118.0,USA_HYPER_EQUIPPED,,0,1.0,12.0,1.0,,2.0,0.0,AS_NEW,B,50.8145302,4.3197078,,https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/11143033
11131903,Mieregemstraat,57, 2,0.0,Merchtem,1785,FLANDERS,Halle-Vilvoorde,Flemish Brabant,APARTMENT,DUPLEX,384900,residential_sale,1999.0,4,218.0,HYPER_EQUIPPED,,1,1.0,18.0,1.0,,3.0,,GOOD,B,50.9548245,4.2309242,,https://www.immoweb.be/en/classified/duplex/for-sale/merchtem/1785/11131903
11117249,Lippenslaan,27,31,3.0,Knokke-Zoute,8300,FLANDERS,Brugge,West Flanders,APARTMENT,APARTMENT,765000,residential_sale,2003.0,3,93.0,HYPER_EQUIPPED,,0,,,,,2.0,,AS_NEW,B,51.3423286,3.2873801,,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/11117249
11036338,Lippenslaan,27,31,3.0,Knokke-Zoute,8300,FLANDERS,Brugge,West Flanders,APARTMENT,APARTMENT,765000,residential_sale,2003.0,3,93.0,HYPER_EQUIPPED,,0,,,,,2.0,,AS_NEW,B,51.3423286,3.2873801,,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/11036338
10997723,Mieregemstraat,57, 2,0.0,Merchtem,1785,FLANDERS,Halle-Vilvoorde,Flemish Brabant,APARTMENT,DUPLEX,384900,residential_sale,1999.0,4,218.0,HYPER_EQUIPPED,,1,1.0,18.0,1.0,,3.0,,GOOD,B,50.9548245,4.2309242,,https://www.immoweb.be/en/classified/duplex/for-sale/merchtem/1785/10997723
11033628,Sint-Goriksstraat,9,,0.0,Brussels City,1000,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,415000,residential_sale,2017.0,2,93.0,USA_INSTALLED,,1,,,1.0,,,,AS_NEW,B,50.8474409,4.3475146,,https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/11033628
10985322,Sint-Goriksstraat,9,,0.0,Brussels City,1000,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,415000,residential_sale,2017.0,2,93.0,USA_INSTALLED,,1,,,1.0,,,,AS_NEW,B,50.8474409,4.3475146,,https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/10985322
10787445,Leeuwkestraat,1,1.12,1.0,Waregem,8790,FLANDERS,Kortrijk,West Flanders,APARTMENT,APARTMENT,449000,residential_sale,2016.0,2,99.0,INSTALLED,,0,1.0,38.0,,,,,GOOD,B,50.8812525,3.442244,,https://www.immoweb.be/en/classified/apartment/for-sale/waregem/8790/10787445
10893527,Leeuwkestraat,1,1.12,1.0,Waregem,8790,FLANDERS,Kortrijk,West Flanders,APARTMENT,APARTMENT,449000,residential_sale,2016.0,2,99.0,INSTALLED,,0,1.0,38.0,,,,,GOOD,B,50.8812525,3.442244,,https://www.immoweb.be/en/classified/apartment/for-sale/waregem/8790/10893527
11147725,Parkdreef,25,,1.0,Brussels City,1000,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,312000,residential_sale,2025.0,2,80.0,INSTALLED,0.0,0,1.0,6.0,,,4.0,0.0,AS_NEW,A,50.8657817,4.3438952,,https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/11147725
11069535,Avenue Des Neuf Provinces - Negen Provincieslaan,55,,5.0,Ganshoren,1083,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,555000,residential_sale,2006.0,3,175.0,,,1,1.0,220.0,,,4.0,,JUST_RENOVATED,D,50.8771767,4.3006463,,https://www.immoweb.be/en/classified/apartment/for-sale/ganshoren/1083/11069535
10862833,Avenue Des Neuf Provinces - Negen Provincieslaan,55,,5.0,Ganshoren,1083,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,555000,residential_sale,2006.0,3,175.0,,,1,1.0,220.0,,,4.0,,JUST_RENOVATED,D,50.8771767,4.3006463,,https://www.immoweb.be/en/classified/apartment/for-sale/ganshoren/1083/10862833
10455529,Kustlaan,201,11,1.0,Knokke-Heist,8300,FLANDERS,Brugge,West Flanders,APARTMENT,APARTMENT,2250000,residential_sale,2022.0,2,84.0,USA_HYPER_EQUIPPED,1.0,0,1.0,14.0,,,2.0,0.0,,A,51.3550413,3.3014099,,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10455529
10373610,Kustlaan,201,11,1.0,Knokke-Heist,8300,FLANDERS,Brugge,West Flanders,APARTMENT,APARTMENT,2250000,residential_sale,2022.0,2,84.0,USA_HYPER_EQUIPPED,1.0,0,1.0,14.0,,,2.0,0.0,,A,51.3550413,3.3014099,,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-heist/8300/10373610
10911041,Zoutelaan,100,B2,2.0,Knokke-Zoute,8300,FLANDERS,Brugge,West Flanders,APARTMENT,APARTMENT,2295000,residential_sale,1978.0,3,154.0,HYPER_EQUIPPED,,0,,,,,4.0,,AS_NEW,D,51.3500801,3.2979172,,https://www.immoweb.be/en/classified/apartment/for-sale/knokke-zoute/8300/10911041
11132103,Edegemsestraat,46, 2V,2.0,MORTSEL,2640,FLANDERS,Antwerp,Antwerp,APARTMENT,APARTMENT,349000,residential_sale,2023.0,3,112.0,INSTALLED,,0,1.0,17.0,,,2.0,,JUST_RENOVATED,A,51.1693926,4.4471953,,https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/11132103
11116703,Edegemsestraat,46, 2V,2.0,MORTSEL,2640,FLANDERS,Antwerp,Antwerp,APARTMENT,APARTMENT,349000,residential_sale,2023.0,3,112.0,INSTALLED,,0,1.0,17.0,,,2.0,,JUST_RENOVATED,A,51.1693926,4.4471953,,https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/11116703
11153317,Kortrijksesteenweg,773,,0.0,Gent,9000,FLANDERS,Gent,East Flanders,APARTMENT,GROUND_FLOOR,495000,residential_sale,2022.0,1,81.0,HYPER_EQUIPPED,0.0,0,1.0,14.0,1.0,,4.0,0.0,AS_NEW,,51.0294559,3.7125958,,https://www.immoweb.be/en/classified/ground-floor/for-sale/gent/9000/11153317
11128314,Kouter,11-25,,1.0,Gent,9000,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,634947,residential_sale,2020.0,1,77.0,USA_HYPER_EQUIPPED,0.0,0,1.0,9.0,,,2.0,0.0,AS_NEW,,51.0499226,3.7238132,,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11128314
11128321,Kouter,11-25,,2.0,Gent,9000,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,639669,residential_sale,2020.0,1,77.0,USA_HYPER_EQUIPPED,0.0,0,1.0,9.0,,,2.0,0.0,AS_NEW,,51.0499226,3.7238132,,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11128321
11128312,Kouter,11-25,,3.0,Gent,9000,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,644393,residential_sale,2020.0,1,77.0,USA_HYPER_EQUIPPED,0.0,0,1.0,9.0,,,2.0,0.0,AS_NEW,,51.0499226,3.7238132,,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11128312
11128324,Kouter,11-25,,4.0,Gent,9000,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,653049,residential_sale,2020.0,1,77.0,USA_HYPER_EQUIPPED,0.0,0,1.0,10.0,,,2.0,0.0,AS_NEW,,51.0499226,3.7238132,,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11128324
11128322,Kouter,11-25,,3.0,Gent,9000,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,787950,residential_sale,2020.0,2,101.0,USA_HYPER_EQUIPPED,0.0,0,1.0,11.0,,,2.0,0.0,AS_NEW,,51.0499226,3.7238132,,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11128322
11129215,Kortrijksesteenweg,773,,2.0,Gent,9000,FLANDERS,Gent,East Flanders,APARTMENT,PENTHOUSE,1325000,residential_sale,2022.0,3,180.0,HYPER_EQUIPPED,0.0,0,1.0,58.0,,,4.0,0.0,AS_NEW,,51.0294559,3.7125958,,https://www.immoweb.be/en/classified/penthouse/for-sale/gent/9000/11129215
11093800,Kerkstraat,21,,1.0,Gistel,8470,FLANDERS,Oostend,West Flanders,APARTMENT,APARTMENT,346500,residential_sale,2024.0,3,128.0,HYPER_EQUIPPED,,0,1.0,12.0,,,,,GOOD,,51.1576187,2.9666875,,https://www.immoweb.be/en/classified/apartment/for-sale/gistel/8470/11093800
11093802,Kerkstraat,21,,1.0,Gistel,8470,FLANDERS,Oostend,West Flanders,APARTMENT,APARTMENT,353000,residential_sale,2024.0,3,129.0,HYPER_EQUIPPED,,0,1.0,13.0,,,,,GOOD,,51.1576187,2.9666875,,https://www.immoweb.be/en/classified/apartment/for-sale/gistel/8470/11093802
11093798,Kerkstraat,21,,1.0,Gistel,8470,FLANDERS,Oostend,West Flanders,APARTMENT,APARTMENT,387000,residential_sale,2024.0,3,145.0,HYPER_EQUIPPED,,0,1.0,19.0,,,,,GOOD,,51.1576187,2.9666875,,https://www.immoweb.be/en/classified/apartment/for-sale/gistel/8470/11093798
11130332,Gentsestraat,2,1,1.0,Ninove,9400,FLANDERS,Aalst,East Flanders,APARTMENT,APARTMENT,239000,residential_sale,2018.0,2,77.0,INSTALLED,,0,,,,,,,GOOD,A,50.8368344,4.0130576,,https://www.immoweb.be/en/classified/apartment/for-sale/ninove/9400/11130332
11149920,Kouter,11-25,,0.0,Gent,9000,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,666410,residential_sale,2020.0,2,92.0,USA_HYPER_EQUIPPED,0.0,0,1.0,9.0,,,2.0,0.0,AS_NEW,,51.0499226,3.7238132,,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11149920
11149922,Kouter,11-25,,0.0,Gent,9000,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,954810,residential_sale,2020.0,2,119.0,USA_HYPER_EQUIPPED,0.0,0,1.0,24.0,,,2.0,0.0,AS_NEW,,51.0499226,3.7238132,,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11149922
11149925,Kouter,11-25,,0.0,Gent,9000,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,1047510,residential_sale,2020.0,2,134.0,USA_HYPER_EQUIPPED,0.0,0,1.0,15.0,,,2.0,0.0,AS_NEW,,51.0499226,3.7238132,,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/11149925
11120282,Rue de l'Arbre B�nit,14,,2.0,Ixelles,1050,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,260000,residential_sale,1988.0,1,62.0,,,0,,,,,2.0,0.0,GOOD,C,50.8344002,4.3640323,,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/11120282
9437761,Rue Bonaventure,136,,0.0,Jette,1090,BRUSSELS,Brussels,Brussels,APARTMENT,LOFT,395000,residential_sale,2004.0,4,179.0,HYPER_EQUIPPED,0.0,0,1.0,11.0,1.0,,2.0,0.0,GOOD,D,50.8850236,4.3250727,,https://www.immoweb.be/en/classified/loft/for-sale/jette/1090/9437761
9332176,Rue Bonaventure,136,,0.0,Jette,1090,BRUSSELS,Brussels,Brussels,APARTMENT,LOFT,395000,residential_sale,2004.0,4,179.0,HYPER_EQUIPPED,0.0,0,1.0,11.0,1.0,,2.0,0.0,GOOD,D,50.8850236,4.3250727,,https://www.immoweb.be/en/classified/loft/for-sale/jette/1090/9332176
11069001,Avenue des Tropiques,48,,1.0,Forest,1190,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,328858,residential_sale,2022.0,2,94.0,USA_HYPER_EQUIPPED,0.0,0,1.0,15.0,,,2.0,0.0,AS_NEW,B,50.8153223,4.3239204,,https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/11069001
10842257,Avenue des Tropiques,48,,1.0,Forest,1190,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,328858,residential_sale,2022.0,2,94.0,USA_HYPER_EQUIPPED,0.0,0,1.0,15.0,,,2.0,0.0,AS_NEW,B,50.8153223,4.3239204,,https://www.immoweb.be/en/classified/apartment/for-sale/forest/1190/10842257
11109486,Rue Royale,167,,1.0,Bruxelles,1000,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,339000,residential_sale,2024.0,1,70.0,USA_HYPER_EQUIPPED,0.0,0,1.0,8.0,,,,0.0,,A,50.8544037,4.3665762,,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11109486
11109482,Rue Royale,167,,1.0,Bruxelles,1000,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,339000,residential_sale,2024.0,1,70.0,USA_HYPER_EQUIPPED,0.0,0,1.0,8.0,,,,0.0,,A,50.8544037,4.3665762,,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/11109482
11116458,Potuitstraat,,,1.0,Gent,9040,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,479000,residential_sale,2024.0,3,127.0,USA_HYPER_EQUIPPED,0.0,0,1.0,25.0,,,4.0,0.0,AS_NEW,,51.0656794,3.755662,,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9040/11116458
11116455,Potuitstraat,,,1.0,Gent,9040,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,479000,residential_sale,2024.0,3,127.0,USA_HYPER_EQUIPPED,0.0,0,1.0,25.0,,,4.0,0.0,AS_NEW,,51.0656794,3.755662,,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9040/11116455
11147728,Parkdreef,25,,1.0,Brussels City,1000,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,312000,residential_sale,2025.0,2,80.0,INSTALLED,0.0,0,1.0,6.0,,,4.0,0.0,AS_NEW,A,50.8657817,4.3438952,,https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/11147728
11148891,,,,2.0,Zaventem Sterrebeek,1933,FLANDERS,Halle-Vilvoorde,Flemish Brabant,APARTMENT,APARTMENT,2950000,residential_sale,2017.0,4,330.0,USA_HYPER_EQUIPPED,1.0,0,1.0,40.0,,,3.0,0.0,AS_NEW,A,,,,https://www.immoweb.be/en/classified/apartment/for-sale/zaventem-sterrebeek/1933/11148891
11076759,Chauss�e de Wavre,133,,1.0,Ixelles,1050,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,235000,residential_sale,1973.0,2,87.0,NOT_INSTALLED,,1,1.0,5.0,,,2.0,,TO_RENOVATE,D,50.8357076,4.3689659,,https://www.immoweb.be/en/classified/apartment/for-sale/ixelles/1050/11076759
10868955,Sint-Amandsstraat,108,2.1,2.0,Roeselare,8800,FLANDERS,Roeselare,West Flanders,APARTMENT,APARTMENT,265000,residential_sale,2023.0,2,94.0,,,0,1.0,11.0,,,,,GOOD,,50.9494821,3.1283953,,https://www.immoweb.be/en/classified/apartment/for-sale/roeselare/8800/10868955
11065599,De Schom,12,,3.0,Lier,2500,FLANDERS,Mechelen,Antwerp,APARTMENT,PENTHOUSE,320000,residential_sale,2020.0,2,126.0,HYPER_EQUIPPED,,1,1.0,34.0,,,2.0,,,,51.1396768,4.5503972,,https://www.immoweb.be/en/classified/penthouse/for-sale/lier/2500/11065599
11026782,De Schom,12,,3.0,Lier,2500,FLANDERS,Mechelen,Antwerp,APARTMENT,PENTHOUSE,320000,residential_sale,2020.0,2,126.0,HYPER_EQUIPPED,,1,1.0,34.0,,,2.0,,,,51.1396768,4.5503972,,https://www.immoweb.be/en/classified/penthouse/for-sale/lier/2500/11026782
10871229,Brusselsesteenweg,4,,4.0,Gent,9000,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,364500,residential_sale,2021.0,1,78.0,,,0,1.0,27.0,,,,,GOOD,,51.0408152,3.7410737,,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/10871229
10749966,Brusselsesteenweg,4,,4.0,Gent,9000,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,364500,residential_sale,2021.0,1,78.0,,,0,1.0,27.0,,,,,GOOD,,51.0408152,3.7410737,,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/10749966
10568692,Rue De La Violette - Violetstraat,27,41,1.0,Brussels City,1000,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,599000,residential_sale,1999.0,3,156.0,,0.0,0,,,,,4.0,0.0,GOOD,,50.8452565,4.3521832,,https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/10568692
10495932,Rue De La Violette - Violetstraat,27,41,1.0,Brussels City,1000,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,599000,residential_sale,1999.0,3,156.0,,0.0,0,,,,,4.0,0.0,GOOD,,50.8452565,4.3521832,,https://www.immoweb.be/en/classified/apartment/for-sale/brussels-city/1000/10495932
11146112,,,,2.0,Zaventem Sterrebeek,1933,FLANDERS,Halle-Vilvoorde,Flemish Brabant,APARTMENT,APARTMENT,2950000,residential_sale,2017.0,4,330.0,USA_HYPER_EQUIPPED,1.0,0,1.0,40.0,,,3.0,0.0,AS_NEW,A,,,,https://www.immoweb.be/en/classified/apartment/for-sale/zaventem-sterrebeek/1933/11146112
11065591,De Schom,10,,1.0,Lier,2500,FLANDERS,Mechelen,Antwerp,APARTMENT,APARTMENT,252000,residential_sale,2020.0,2,90.0,HYPER_EQUIPPED,,1,1.0,10.0,,,2.0,,,,51.1396768,4.5503972,,https://www.immoweb.be/en/classified/apartment/for-sale/lier/2500/11065591
10868956,Sint-Amandsstraat,108,1.3,1.0,Roeselare,8800,FLANDERS,Roeselare,West Flanders,APARTMENT,APARTMENT,259000,residential_sale,2023.0,2,98.0,,,0,,,,,,,GOOD,,50.9494821,3.1283953,,https://www.immoweb.be/en/classified/apartment/for-sale/roeselare/8800/10868956
11125786,Sint-Pietershofstraat,68,,2.0,Destelbergen,9070,FLANDERS,Gent,East Flanders,APARTMENT,PENTHOUSE,565000,residential_sale,2023.0,2,102.0,HYPER_EQUIPPED,,0,1.0,29.0,,,3.0,0.0,AS_NEW,,51.0597719,3.803243,,https://www.immoweb.be/en/classified/penthouse/for-sale/destelbergen/9070/11125786
11125787,Sint-Pietershofstraat,70,,2.0,Destelbergen,9070,FLANDERS,Gent,East Flanders,APARTMENT,PENTHOUSE,585000,residential_sale,2023.0,2,102.0,HYPER_EQUIPPED,,0,1.0,29.0,,,3.0,0.0,AS_NEW,,51.0599298,3.8032872,,https://www.immoweb.be/en/classified/penthouse/for-sale/destelbergen/9070/11125787
11144697,Avenue de la Dame,91,,0.0,Jambes,5100,WALLONIE,Namur,Namur,APARTMENT,APARTMENT,296941,residential_sale,2022.0,2,96.0,INSTALLED,,1,1.0,6.0,,,,,,A,50.4518964,4.8747899,,https://www.immoweb.be/en/classified/apartment/for-sale/jambes/5100/11144697
11144694,Avenue de la Dame,91,,0.0,Jambes,5100,WALLONIE,Namur,Namur,APARTMENT,APARTMENT,296941,residential_sale,2022.0,2,96.0,INSTALLED,,1,1.0,6.0,,,,,,A,50.4518964,4.8747899,,https://www.immoweb.be/en/classified/apartment/for-sale/jambes/5100/11144694
11144696,Avenue de la Dame,91,,0.0,Jambes,5100,WALLONIE,Namur,Namur,APARTMENT,APARTMENT,332881,residential_sale,2022.0,2,108.0,INSTALLED,,1,1.0,7.0,,,,,,A,50.4518964,4.8747899,,https://www.immoweb.be/en/classified/apartment/for-sale/jambes/5100/11144696
11144693,Avenue de la Dame,91,,0.0,Jambes,5100,WALLONIE,Namur,Namur,APARTMENT,APARTMENT,332881,residential_sale,2022.0,2,108.0,INSTALLED,,1,1.0,7.0,,,,,,A,50.4518964,4.8747899,,https://www.immoweb.be/en/classified/apartment/for-sale/jambes/5100/11144693
11093801,Kerkstraat,21,,1.0,Gistel,8470,FLANDERS,Oostend,West Flanders,APARTMENT,APARTMENT,346500,residential_sale,2024.0,3,128.0,HYPER_EQUIPPED,,0,1.0,12.0,,,,,GOOD,,51.1576187,2.9666875,,https://www.immoweb.be/en/classified/apartment/for-sale/gistel/8470/11093801
10890595,,,,8.0,Bruxelles,1000,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,3324000,residential_sale,2018.0,3,308.0,USA_HYPER_EQUIPPED,0.0,0,1.0,161.0,,,3.0,0.0,AS_NEW,B,,,,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/10890595
10890545,,,,8.0,Bruxelles,1000,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,3324000,residential_sale,2018.0,3,308.0,USA_HYPER_EQUIPPED,0.0,0,1.0,161.0,,,3.0,0.0,AS_NEW,B,,,,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/10890545
11093803,Kerkstraat,21,,1.0,Gistel,8470,FLANDERS,Oostend,West Flanders,APARTMENT,APARTMENT,353000,residential_sale,2024.0,3,129.0,HYPER_EQUIPPED,,0,1.0,13.0,,,,,GOOD,,51.1576187,2.9666875,,https://www.immoweb.be/en/classified/apartment/for-sale/gistel/8470/11093803
11093799,Kerkstraat,21,,1.0,Gistel,8470,FLANDERS,Oostend,West Flanders,APARTMENT,APARTMENT,387000,residential_sale,2024.0,3,145.0,HYPER_EQUIPPED,,0,1.0,19.0,,,,,GOOD,,51.1576187,2.9666875,,https://www.immoweb.be/en/classified/apartment/for-sale/gistel/8470/11093799
10935264,Rue Nestor De Ti�re,52,,1.0,Schaerbeek,1030,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,275000,residential_sale,,2,85.0,USA_HYPER_EQUIPPED,,0,1.0,10.0,,,2.0,0.0,JUST_RENOVATED,C,50.8718448,4.3837796,,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/10935264
11010107,Rue Nestor De Ti�re,52,,1.0,Schaerbeek,1030,BRUSSELS,Brussels,Brussels,APARTMENT,APARTMENT,275000,residential_sale,,2,85.0,USA_HYPER_EQUIPPED,,0,1.0,10.0,,,2.0,0.0,JUST_RENOVATED,C,50.8718448,4.3837796,,https://www.immoweb.be/en/classified/apartment/for-sale/schaerbeek/1030/11010107
11044798,Ziekhuizenstraat,20,1,1.0,Outer,9406,FLANDERS,Aalst,East Flanders,APARTMENT,APARTMENT,195000,residential_sale,1985.0,2,110.0,INSTALLED,,0,,,,,4.0,,GOOD,D,50.8358247,3.9879857,,https://www.immoweb.be/en/classified/apartment/for-sale/outer/9406/11044798
11030614,Ziekhuizenstraat,20,1,1.0,Outer,9406,FLANDERS,Aalst,East Flanders,APARTMENT,APARTMENT,195000,residential_sale,1985.0,2,110.0,INSTALLED,,0,,,,,4.0,,GOOD,D,50.8358247,3.9879857,,https://www.immoweb.be/en/classified/apartment/for-sale/outer/9406/11030614
11081872,,,,7.0,Oostduinkerke,8670,FLANDERS,Veurne,West Flanders,APARTMENT,FLAT_STUDIO,299000,residential_sale,1976.0,0,35.0,INSTALLED,,0,,,,,,,GOOD,B,,,,https://www.immoweb.be/en/classified/flat-studio/for-sale/oostduinkerke/8670/11081872
10944324,Hofbouwlaan,11,,0.0,Gent,9000,FLANDERS,Gent,East Flanders,APARTMENT,GROUND_FLOOR,435000,residential_sale,1970.0,4,156.0,INSTALLED,,1,1.0,20.0,,,2.0,,,D,51.0376031,3.7248228,,https://www.immoweb.be/en/classified/ground-floor/for-sale/gent/9000/10944324
10944320,Hofbouwlaan,11,,0.0,Gent,9000,FLANDERS,Gent,East Flanders,APARTMENT,GROUND_FLOOR,435000,residential_sale,1970.0,4,156.0,INSTALLED,,1,1.0,20.0,,,2.0,,,D,51.0376031,3.7248228,,https://www.immoweb.be/en/classified/ground-floor/for-sale/gent/9000/10944320
11050112,Leernsesteenweg,160,,2.0,Bachte-Maria-Leerne,9800,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,298000,residential_sale,2023.0,1,88.0,INSTALLED,,0,1.0,10.0,,,,,GOOD,,51.0094039,3.5785009,,https://www.immoweb.be/en/classified/apartment/for-sale/bachte-maria-leerne/9800/11050112
11063853,Putkapelstraat,105,M,4.0,Sint-Denijs-Westrem,9051,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,435000,residential_sale,1991.0,2,164.0,INSTALLED,0.0,0,1.0,30.0,,,3.0,0.0,GOOD,D,51.0228577,3.6925583,,https://www.immoweb.be/en/classified/apartment/for-sale/sint-denijs-westrem/9051/11063853
10911737,Putkapelstraat,105,M,4.0,Sint-Denijs-Westrem,9051,FLANDERS,Gent,East Flanders,APARTMENT,APARTMENT,435000,residential_sale,1991.0,2,164.0,INSTALLED,0.0,0,1.0,30.0,,,3.0,0.0,GOOD,D,51.0228577,3.6925583,,https://www.immoweb.be/en/classified/apartment/for-sale/sint-denijs-westrem/9051/10911737
