CD_REFNIS,CD_SECTOR,TOTAL,DT_STRT_SECTOR,DT_STOP_SECTOR,OPPERVLAKKTE IN HM²,TX_DESCR_SECTOR_NL,TX_DESCR_SECTOR_FR,TX_DESCR_NL,TX_DESCR_FR,TX_DESCR_SECTOR_NLL,TX_DESCR_SECTOR_FRR,SECTOR
85046,85046A010,335,1981-03-01,9999-12-31 00:00:00,25.5226659023,HABAY-LA-NEUVE-GARE,HABAY-LA-NEUVE-GARE,Habay,Habay,HABAY-LA-NEUVE-GARE,HABAY-LA-NEUVE-GARE,A010
85046,85046A090,481,1981-03-01,9999-12-31 00:00:00,3129.95951431,HABAY-LA-NEUVE-HAB. DISP.,HABAY-LA-NEUVE-HAB. DISP.,Habay,Habay,HABAY-LA-NEUVE-HAB. DISP.,HABAY-LA-NEUVE-HAB. DISP.,A090
85046,85046B000,667,1981-03-01,9999-12-31 00:00:00,58.6797108127,HACHY-CENTRE-RUE DU PENSIONNAT,HACHY-CENTRE-RUE DU PENSIONNAT,Habay,Habay,HACHY-CENTRE-RUE DU PENSIONNAT,HACHY-CENTRE-RUE DU PENSIONNAT,B000
85046,85046B091,105,1981-03-01,9999-12-31 00:00:00,1223.05458934,OB.SCHOCK - FERME SCHOCK - LA LUNETTE - TORTURE,OB.SCHOCK - FERME SCHOCK - LA LUNETTE - TORTURE,Habay,Habay,OB.SCHOCK - FERME SCHOCK - LA LUNETTE - TORTURE,OB.SCHOCK - FERME SCHOCK - LA LUNETTE - TORTURE,B091
85046,85046C000,928,1981-03-01,9999-12-31 00:00:00,58.875789703,HABAY-LA-VIEILLE-CENTRE,HABAY-LA-VIEILLE-CENTRE,Habay,Habay,HABAY-LA-VIEILLE-CENTRE,HABAY-LA-VIEILLE-CENTRE,C000
85046,85046C01-,21,1981-03-01,9999-12-31 00:00:00,22.8840817062,HABAY-LA-VIEILLE-GARE,HABAY-LA-VIEILLE-GARE,Habay,Habay,HABAY-LA-VIEILLE-GARE,HABAY-LA-VIEILLE-GARE,C01-
85046,85046C090,219,1981-03-01,9999-12-31 00:00:00,748.174596982,HABAY-LA-VIEILLE - HAB.DISP.,HABAY-LA-VIEILLE - HAB.DISP.,Habay,Habay,HABAY-LA-VIEILLE - HAB.DISP.,HABAY-LA-VIEILLE - HAB.DISP.,C090
85046,85046C10-,37,1981-03-01,9999-12-31 00:00:00,9.55252261847,NANTIMONT-CENTRE,NANTIMONT-CENTRE,Habay,Habay,NANTIMONT-CENTRE,NANTIMONT-CENTRE,C10-
85046,85046C19-,41,1981-03-01,9999-12-31 00:00:00,485.25481637,NANTIMONT - HABITATIONS DISP.,NANTIMONT - HABITATIONS DISP.,Habay,Habay,NANTIMONT - HABITATIONS DISP.,NANTIMONT - HABITATIONS DISP.,C19-
85046,85046D000,527,1981-03-01,9999-12-31 00:00:00,42.2264962283,HOUDEMONT-CENTRE,HOUDEMONT-CENTRE,Habay,Habay,HOUDEMONT-CENTRE,HOUDEMONT-CENTRE,D000
85046,85046D090,33,1981-03-01,9999-12-31 00:00:00,576.02978072,HOUDEMONT - HABITATIONS DISP.,HOUDEMONT - HABITATIONS DISP.,Habay,Habay,HOUDEMONT - HABITATIONS DISP.,HOUDEMONT - HABITATIONS DISP.,D090
85046,85046E000,595,1981-03-01,9999-12-31 00:00:00,54.9819700546,RULLES-CENTRE,RULLES-CENTRE,Habay,Habay,RULLES-CENTRE,RULLES-CENTRE,E000
85046,85046E090,193,1981-03-01,9999-12-31 00:00:00,378.126801446,RULLES - HABITATIONS DISP.,RULLES - HABITATIONS DISP.,Habay,Habay,RULLES - HABITATIONS DISP.,RULLES - HABITATIONS DISP.,E090
85046,85046E100,1001,1981-03-01,9999-12-31 00:00:00,81.0331412471,MARBEHAN-CENTRE,MARBEHAN-CENTRE,Habay,Habay,MARBEHAN-CENTRE,MARBEHAN-CENTRE,E100
85046,85046E190,53,1981-03-01,9999-12-31 00:00:00,391.20602389,MARBEHAN - HABITATIONS DISP.,MARBEHAN - HABITATIONS DISP.,Habay,Habay,MARBEHAN - HABITATIONS DISP.,MARBEHAN - HABITATIONS DISP.,E190
85046,85046E20-,120,1981-03-01,9999-12-31 00:00:00,7.75978141122,HARINSART-CENTRE,HARINSART-CENTRE,Habay,Habay,HARINSART-CENTRE,HARINSART-CENTRE,E20-
85046,85046E292,1,1981-03-01,9999-12-31 00:00:00,156.676915272,HARINSART - HABITATIONS DISP.,HARINSART - HABITATIONS DISP.,Habay,Habay,HARINSART - HABITATIONS DISP.,HARINSART - HABITATIONS DISP.,E292
85046,85046E30-,148,1981-03-01,9999-12-31 00:00:00,16.4055654759,ORSINFAING-CENTRE,ORSINFAING-CENTRE,Habay,Habay,ORSINFAING-CENTRE,ORSINFAING-CENTRE,E30-
85046,85046E312,100,1981-03-01,9999-12-31 00:00:00,12.0825667528,QUARTIER MOREAU,QUARTIER MOREAU,Habay,Habay,QUARTIER MOREAU,QUARTIER MOREAU,E312
85046,85046E391,22,1981-03-01,9999-12-31 00:00:00,456.046454767,ORSINFAING - HABITATIONS DISP.,ORSINFAING - HABITATIONS DISP.,Habay,Habay,ORSINFAING - HABITATIONS DISP.,ORSINFAING - HABITATIONS DISP.,E391
85046,85046E49-,0,1981-03-01,9999-12-31 00:00:00,1647.26820912,FORET,FORET,Habay,Habay,FORET,FORET,E49-
85046,85046F00-,219,1981-03-01,9999-12-31 00:00:00,18.8539932297,ANLIER-CENTRE,ANLIER-CENTRE,Habay,Habay,ANLIER-CENTRE,ANLIER-CENTRE,F00-
85046,85046F090,197,1981-03-01,9999-12-31 00:00:00,578.575296287,ANLIER-HABITATIONS DISPERSEES,ANLIER-HABITATIONS DISPERSEES,Habay,Habay,ANLIER-HABITATIONS DISPERSEES,ANLIER-HABITATIONS DISPERSEES,F090
85046,85046ZZZZ,0,1981-03-01,9999-12-31 00:00:00,0.0,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,Habay,Habay,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,ZZZZ
85047,85047A001,602,1981-03-01,9999-12-31 00:00:00,55.3348378173,DAMPICOURT-CENTRE,DAMPICOURT-CENTRE,Rouvroy,Rouvroy,DAMPICOURT-CENTRE,DAMPICOURT-CENTRE,A001
85047,85047A091,35,1981-03-01,9999-12-31 00:00:00,428.662645469,DAMPICOURT-HABITATIONS DISP.,DAMPICOURT-HABITATIONS DISP.,Rouvroy,Rouvroy,DAMPICOURT-HABITATIONS DISP.,DAMPICOURT-HABITATIONS DISP.,A091
85047,85047A10-,26,1981-03-01,9999-12-31 00:00:00,3.92007911068,MONTQUINTIN-CENTRE,MONTQUINTIN-CENTRE,Rouvroy,Rouvroy,MONTQUINTIN-CENTRE,MONTQUINTIN-CENTRE,A10-
85047,85047A19-,11,1981-03-01,9999-12-31 00:00:00,195.606035958,MONTQUINTIN-HABITATIONS DISP.,MONTQUINTIN-HABITATIONS DISP.,Rouvroy,Rouvroy,MONTQUINTIN-HABITATIONS DISP.,MONTQUINTIN-HABITATIONS DISP.,A19-
85047,85047A20-,111,1981-03-01,9999-12-31 00:00:00,12.0382049926,COUVREUX-CENTRE,COUVREUX-CENTRE,Rouvroy,Rouvroy,COUVREUX-CENTRE,COUVREUX-CENTRE,A20-
85047,85047A29-,10,1981-03-01,9999-12-31 00:00:00,433.639194393,COUVREUX - HABITATIONS DISP.,COUVREUX - HABITATIONS DISP.,Rouvroy,Rouvroy,COUVREUX - HABITATIONS DISP.,COUVREUX - HABITATIONS DISP.,A29-
85047,85047B000,342,1981-03-01,9999-12-31 00:00:00,22.0486606701,HARNONCOURT-CENTRE,HARNONCOURT-CENTRE,Rouvroy,Rouvroy,HARNONCOURT-CENTRE,HARNONCOURT-CENTRE,B000
85047,85047B0MA,3,2001-10-01,9999-12-31 00:00:00,39.120180001,PARE A BOIS - BURGO,PARE A BOIS - BURGO,Rouvroy,Rouvroy,PARE A BOIS - BURGO,PARE A BOIS - BURGO,B0MA
85047,85047B0PA,20,2001-10-01,9999-12-31 00:00:00,338.307180699,ROUTE DU BOIS DEVANT GUEVILLE,ROUTE DU BOIS DEVANT GUEVILLE,Rouvroy,Rouvroy,ROUTE DU BOIS DEVANT GUEVILLE,ROUTE DU BOIS DEVANT GUEVILLE,B0PA
85047,85047B10-,129,1981-03-01,9999-12-31 00:00:00,6.07979918556,ROUVROY-CENTRE,ROUVROY-CENTRE,Rouvroy,Rouvroy,ROUVROY-CENTRE,ROUVROY-CENTRE,B10-
85047,85047B19-,29,1981-03-01,9999-12-31 00:00:00,118.203438945,ROUVROY - HABITATIONS DISP.,ROUVROY - HABITATIONS DISP.,Rouvroy,Rouvroy,ROUVROY - HABITATIONS DISP.,ROUVROY - HABITATIONS DISP.,B19-
85047,85047C00-,344,1981-03-01,9999-12-31 00:00:00,26.3664949191,LAMORTEAU-CENTRE,LAMORTEAU-CENTRE,Rouvroy,Rouvroy,LAMORTEAU-CENTRE,LAMORTEAU-CENTRE,C00-
85047,85047C01-,108,1981-03-01,9999-12-31 00:00:00,18.694220074,LAMORTEAU - GARE,LAMORTEAU - GARE,Rouvroy,Rouvroy,LAMORTEAU - GARE,LAMORTEAU - GARE,C01-
85047,85047C09-,137,1981-03-01,9999-12-31 00:00:00,529.424856593,LAMORTEAU - HABITATIONS DISP.,LAMORTEAU - HABITATIONS DISP.,Rouvroy,Rouvroy,LAMORTEAU - HABITATIONS DISP.,LAMORTEAU - HABITATIONS DISP.,C09-
85047,85047D00-,163,1981-03-01,9999-12-31 00:00:00,25.4907891285,TORGNY-CENTRE,TORGNY-CENTRE,Rouvroy,Rouvroy,TORGNY-CENTRE,TORGNY-CENTRE,D00-
85047,85047D09-,71,1981-03-01,9999-12-31 00:00:00,556.776309517,TORGNY-HABITATIONS DISPERSEES,TORGNY-HABITATIONS DISPERSEES,Rouvroy,Rouvroy,TORGNY-HABITATIONS DISPERSEES,TORGNY-HABITATIONS DISPERSEES,D09-
85047,85047ZZZZ,0,1981-03-01,9999-12-31 00:00:00,0.0,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,Rouvroy,Rouvroy,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,ZZZZ
91005,91005A001,1143,1981-03-01,9999-12-31 00:00:00,71.5824592134,ANHEE-CENTRE,ANHEE-CENTRE,Anhée,Anhée,ANHEE-CENTRE,ANHEE-CENTRE,A001
91005,91005A010,346,1981-03-01,9999-12-31 00:00:00,43.8469298238,BOUT DE CAMPAGNES,BOUT DE CAMPAGNES,Anhée,Anhée,BOUT DE CAMPAGNES,BOUT DE CAMPAGNES,A010
91005,91005A022,246,1981-03-01,9999-12-31 00:00:00,31.3677430699,ANHEE DERRIERE LA GARE,ANHEE DERRIERE LA GARE,Anhée,Anhée,ANHEE DERRIERE LA GARE,ANHEE DERRIERE LA GARE,A022
91005,91005A090,41,1981-03-01,9999-12-31 00:00:00,435.360748134,SENENNE,SENENNE,Anhée,Anhée,SENENNE,SENENNE,A090
91005,91005A100,292,1981-03-01,9999-12-31 00:00:00,24.9909691753,HAUT LE WASTIA-CENTRE,HAUT LE WASTIA-CENTRE,Anhée,Anhée,HAUT LE WASTIA-CENTRE,HAUT LE WASTIA-CENTRE,A100
91005,91005A190,58,1981-03-01,9999-12-31 00:00:00,382.688233197,HAUT LE WASTIA - HAB. DISP.,HAUT LE WASTIA - HAB. DISP.,Anhée,Anhée,HAUT LE WASTIA - HAB. DISP.,HAUT LE WASTIA - HAB. DISP.,A190
91005,91005A200,375,1981-03-01,9999-12-31 00:00:00,36.7895546099,WARNANT-CENTRE,WARNANT-CENTRE,Anhée,Anhée,WARNANT-CENTRE,WARNANT-CENTRE,A200
91005,91005A290,139,1981-03-01,9999-12-31 00:00:00,500.071897312,WARNANT - HABITATIONS DISP.,WARNANT - HABITATIONS DISP.,Anhée,Anhée,WARNANT - HABITATIONS DISP.,WARNANT - HABITATIONS DISP.,A290
91005,91005A302,153,1981-03-01,9999-12-31 00:00:00,17.1620472123,CONFLUENT MOLIGNEE,CONFLUENT MOLIGNEE,Anhée,Anhée,CONFLUENT MOLIGNEE,CONFLUENT MOLIGNEE,A302
91005,91005A391,24,1981-03-01,9999-12-31 00:00:00,364.644055566,MOULINS,MOULINS,Anhée,Anhée,MOULINS,MOULINS,A391
91005,91005A40-,129,1981-03-01,9999-12-31 00:00:00,7.17920036708,SALET-CENTRE,SALET-CENTRE,Anhée,Anhée,SALET-CENTRE,SALET-CENTRE,A40-
91005,91005A49-,43,1981-03-01,9999-12-31 00:00:00,267.714570121,SALET - HABITATIONS DISP.,SALET - HABITATIONS DISP.,Anhée,Anhée,SALET - HABITATIONS DISP.,SALET - HABITATIONS DISP.,A49-
91005,91005B00-,111,1981-03-01,9999-12-31 00:00:00,15.8482935675,SOSOYE-CENTRE,SOSOYE-CENTRE,Anhée,Anhée,SOSOYE-CENTRE,SOSOYE-CENTRE,B00-
91005,91005B09-,14,1981-03-01,9999-12-31 00:00:00,177.338216305,SOSOYE - HABITATIONS. DISP.,SOSOYE - HABITATIONS. DISP.,Anhée,Anhée,SOSOYE - HABITATIONS. DISP.,SOSOYE - HABITATIONS. DISP.,B09-
91005,91005B10-,217,1981-03-01,9999-12-31 00:00:00,18.9784740217,MAREDRET-CENTRE,MAREDRET-CENTRE,Anhée,Anhée,MAREDRET-CENTRE,MAREDRET-CENTRE,B10-
91005,91005B19-,115,1981-03-01,9999-12-31 00:00:00,441.080140352,MAREDRET - HABITATIONS DISP.,MAREDRET - HABITATIONS DISP.,Anhée,Anhée,MAREDRET - HABITATIONS DISP.,MAREDRET - HABITATIONS DISP.,B19-
91005,91005C00-,459,1981-03-01,9999-12-31 00:00:00,39.4546145708,DENEE-CENTRE,DENEE-CENTRE,Anhée,Anhée,DENEE-CENTRE,DENEE-CENTRE,C00-
91005,91005C012,127,1981-03-01,9999-12-31 00:00:00,14.5808716827,LES RESPES,LES RESPES,Anhée,Anhée,LES RESPES,LES RESPES,C012
91005,91005C091,123,1981-03-01,9999-12-31 00:00:00,623.293349631,DENEE - HABITATIONS DISPERSEES,DENEE - HABITATIONS DISPERSEES,Anhée,Anhée,DENEE - HABITATIONS DISPERSEES,DENEE - HABITATIONS DISPERSEES,C091
91005,91005C19-,46,1981-03-01,9999-12-31 00:00:00,358.03366831,MAREDSOUS,MAREDSOUS,Anhée,Anhée,MAREDSOUS,MAREDSOUS,C19-
91005,91005D001,871,1981-03-01,9999-12-31 00:00:00,66.5470876812,BIOUL-CENTRE,BIOUL-CENTRE,Anhée,Anhée,BIOUL-CENTRE,BIOUL-CENTRE,D001
91005,91005D012,270,1981-03-01,9999-12-31 00:00:00,25.4236707749,PAIROIR,PAIROIR,Anhée,Anhée,PAIROIR,PAIROIR,D012
91005,91005D023,403,1981-03-01,9999-12-31 00:00:00,27.3954866964,LAGAUCHE - L'ERMITAGE,LAGAUCHE - L'ERMITAGE,Anhée,Anhée,LAGAUCHE - L'ERMITAGE,LAGAUCHE - L'ERMITAGE,D023
91005,91005D032,643,1981-03-01,9999-12-31 00:00:00,53.4685044959,HAUTE BISE - MOSSIA,HAUTE BISE - MOSSIA,Anhée,Anhée,HAUTE BISE - MOSSIA,HAUTE BISE - MOSSIA,D032
91005,91005D091,142,1981-03-01,9999-12-31 00:00:00,1850.69156911,BIOUL - HABITATIONS DISP.,BIOUL - HABITATIONS DISP.,Anhée,Anhée,BIOUL - HABITATIONS DISP.,BIOUL - HABITATIONS DISP.,D091
91005,91005E000,143,1981-03-01,9999-12-31 00:00:00,19.3340830298,ANNEVOIE,ANNEVOIE,Anhée,Anhée,ANNEVOIE,ANNEVOIE,E000
91005,91005E01-,253,1981-03-01,9999-12-31 00:00:00,28.2076589085,ROUILLON,ROUILLON,Anhée,Anhée,ROUILLON,ROUILLON,E01-
91005,91005E082,0,1981-03-01,9999-12-31 00:00:00,256.334177716,CAMPAGNE D'ANNEVOIE,CAMPAGNE D'ANNEVOIE,Anhée,Anhée,CAMPAGNE D'ANNEVOIE,CAMPAGNE D'ANNEVOIE,E082
91005,91005E091,100,1981-03-01,9999-12-31 00:00:00,259.698782966,MARLY,MARLY,Anhée,Anhée,MARLY,MARLY,E091
91005,91005E10-,150,1981-03-01,9999-12-31 00:00:00,17.5336503153,HUN-CENTRE,HUN-CENTRE,Anhée,Anhée,HUN-CENTRE,HUN-CENTRE,E10-
91005,91005E190,23,1981-03-01,9999-12-31 00:00:00,126.316392802,HUN - HABITATIONS DISPERSEES,HUN - HABITATIONS DISPERSEES,Anhée,Anhée,HUN - HABITATIONS DISPERSEES,HUN - HABITATIONS DISPERSEES,E190
91005,91005ZZZZ,0,1981-03-01,9999-12-31 00:00:00,0.0,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,Anhée,Anhée,NIET TE LOKALISEREN IN EEN SECTOR,NON LOCALISABLE DANS UN SECTEUR,ZZZZ
91013,91013A00-,422,1981-03-01,9999-12-31 00:00:00,14.3080625754,BEAURAING-CENTRE,BEAURAING-CENTRE,Beauraing,Beauraing,BEAURAING-CENTRE,BEAURAING-CENTRE,A00-
91013,91013A01-,216,1981-03-01,9999-12-31 00:00:00,25.2718691378,AUBEPINE,AUBEPINE,Beauraing,Beauraing,AUBEPINE,AUBEPINE,A01-
91013,91013A02-,329,1981-03-01,9999-12-31 00:00:00,18.9819584884,CHATEAU,CHATEAU,Beauraing,Beauraing,CHATEAU,CHATEAU,A02-
91013,91013A03-,568,1981-03-01,9999-12-31 00:00:00,21.3677300511,BERRY,BERRY,Beauraing,Beauraing,BERRY,BERRY,A03-
91013,91013A04-,135,1981-03-01,9999-12-31 00:00:00,16.1538983711,STADE,STADE,Beauraing,Beauraing,STADE,STADE,A04-
91013,91013A05-,135,1981-03-01,9999-12-31 00:00:00,13.5084918452,NOUVEAU QUARTIER,NOUVEAU QUARTIER,Beauraing,Beauraing,NOUVEAU QUARTIER,NOUVEAU QUARTIER,A05-
91013,91013A08-,154,1981-03-01,9999-12-31 00:00:00,1209.84242542,BOIS DE BEAURAING-TAMIZOU - LES VERSAINES,BOIS DE BEAURAING-TAMIZOU - LES VERSAINES,Beauraing,Beauraing,BOIS DE BEAURAING-TAMIZOU - LES VERSAINES,BOIS DE BEAURAING-TAMIZOU - LES VERSAINES,A08-
91013,91013A091,37,1981-03-01,9999-12-31 00:00:00,231.115892714,PLAINE BEAURAING,PLAINE BEAURAING,Beauraing,Beauraing,PLAINE BEAURAING,PLAINE BEAURAING,A091
91013,91013A10-,202,1981-03-01,9999-12-31 00:00:00,16.5317232021,GOZIN-CENTRE,GOZIN-CENTRE,Beauraing,Beauraing,GOZIN-CENTRE,GOZIN-CENTRE,A10-
91013,91013A112,98,1981-03-01,9999-12-31 00:00:00,11.2993637524,VERS GOZIN,VERS GOZIN,Beauraing,Beauraing,VERS GOZIN,VERS GOZIN,A112
91013,91013A190,14,1981-03-01,9999-12-31 00:00:00,281.371909055,GOZIN - HABITATIONS DISPERSEES,GOZIN - HABITATIONS DISPERSEES,Beauraing,Beauraing,GOZIN - HABITATIONS DISPERSEES,GOZIN - HABITATIONS DISPERSEES,A190
91013,91013A200,332,1981-03-01,9999-12-31 00:00:00,21.4895969902,ARDENNES (QUARTIER DES),ARDENNES (QUARTIER DES),Beauraing,Beauraing,ARDENNES (QUARTIER DES),ARDENNES (QUARTIER DES),A200
91013,91013A290,28,1981-03-01,9999-12-31 00:00:00,199.551193072,GRANDE FAMENNE - HAB. DISP.,GRANDE FAMENNE - HAB. DISP.,Beauraing,Beauraing,GRANDE FAMENNE - HAB. DISP.,GRANDE FAMENNE - HAB. DISP.,A290
91013,91013B00-,107,1981-03-01,9999-12-31 00:00:00,11.9891386399,JAVINGUE-CENTRE,JAVINGUE-CENTRE,Beauraing,Beauraing,JAVINGUE-CENTRE,JAVINGUE-CENTRE,B00-
91013,91013B09-,36,1981-03-01,9999-12-31 00:00:00,247.713489689,JAVINGUE - HABITATIONS DISP.,JAVINGUE - HABITATIONS DISP.,Beauraing,Beauraing,JAVINGUE - HABITATIONS DISP.,JAVINGUE - HABITATIONS DISP.,B09-
91013,91013B10-,169,1981-03-01,9999-12-31 00:00:00,15.5786212195,SEVRY-CENTRE,SEVRY-CENTRE,Beauraing,Beauraing,SEVRY-CENTRE,SEVRY-CENTRE,B10-
91013,91013B19-,52,1981-03-01,9999-12-31 00:00:00,725.52142056,SEVRY-HABITATIONS DISPERSEES,SEVRY-HABITATIONS DISPERSEES,Beauraing,Beauraing,SEVRY-HABITATIONS DISPERSEES,SEVRY-HABITATIONS DISPERSEES,B19-
91013,91013C000,1077,1981-03-01,9999-12-31 00:00:00,64.0267520094,WINENNE-CENTRE,WINENNE-CENTRE,Beauraing,Beauraing,WINENNE-CENTRE,WINENNE-CENTRE,C000
91013,91013C090,214,1981-03-01,9999-12-31 00:00:00,1243.67778385,WINENNE - HABITATIONS DISP.,WINENNE - HABITATIONS DISP.,Beauraing,Beauraing,WINENNE - HABITATIONS DISP.,WINENNE - HABITATIONS DISP.,C090
91013,91013D000,348,1981-03-01,9999-12-31 00:00:00,30.894920787,FELENNE-CENTRE,FELENNE-CENTRE,Beauraing,Beauraing,FELENNE-CENTRE,FELENNE-CENTRE,D000
91013,91013D090,29,1981-03-01,9999-12-31 00:00:00,1693.15051358,FELENNE - HABITATIONS DISP.,FELENNE - HABITATIONS DISP.,Beauraing,Beauraing,FELENNE - HABITATIONS DISP.,FELENNE - HABITATIONS DISP.,D090
91013,91013E00-,132,1981-03-01,9999-12-31 00:00:00,11.6740531593,DION-CENTRE,DION-CENTRE,Beauraing,Beauraing,DION-CENTRE,DION-CENTRE,E00-
91013,91013E012,115,1981-03-01,9999-12-31 00:00:00,28.2471281598,BELLE-VUE - CHAMPIA,BELLE-VUE - CHAMPIA,Beauraing,Beauraing,BELLE-VUE - CHAMPIA,BELLE-VUE - CHAMPIA,E012
91013,91013E020,120,1981-03-01,9999-12-31 00:00:00,65.4240213445,NICHET - ERMITAGE,NICHET - ERMITAGE,Beauraing,Beauraing,NICHET - ERMITAGE,NICHET - ERMITAGE,E020
91013,91013E091,149,1981-03-01,9999-12-31 00:00:00,843.312475237,DION - HABITATIONS DISPERSEES,DION - HABITATIONS DISPERSEES,Beauraing,Beauraing,DION - HABITATIONS DISPERSEES,DION - HABITATIONS DISPERSEES,E091
91013,91013E19-,1,1981-03-01,9999-12-31 00:00:00,312.189320215,DION - ENCLAVE,DION - ENCLAVE,Beauraing,Beauraing,DION - ENCLAVE,DION - ENCLAVE,E19-
91013,91013F00-,464,1981-03-01,9999-12-31 00:00:00,35.5867973316,FESCHAUX-CENTRE,FESCHAUX-CENTRE,Beauraing,Beauraing,FESCHAUX-CENTRE,FESCHAUX-CENTRE,F00-
91013,91013F09-,130,1981-03-01,9999-12-31 00:00:00,962.243114916,FESCHAUX - HABITATIONS DISP.,FESCHAUX - HABITATIONS DISP.,Beauraing,Beauraing,FESCHAUX - HABITATIONS DISP.,FESCHAUX - HABITATIONS DISP.,F09-
91013,91013G00-,266,1981-03-01,9999-12-31 00:00:00,23.1028958867,BARONVILLE-CENTRE,BARONVILLE-CENTRE,Beauraing,Beauraing,BARONVILLE-CENTRE,BARONVILLE-CENTRE,G00-
91013,91013G090,91,1981-03-01,9999-12-31 00:00:00,387.062765998,LABOUREUR,LABOUREUR,Beauraing,Beauraing,LABOUREUR,LABOUREUR,G090
91013,91013G100,70,1981-03-01,9999-12-31 00:00:00,7.67452215647,FONTAINE,FONTAINE,Beauraing,Beauraing,FONTAINE,FONTAINE,G100
91013,91013G190,43,1981-03-01,9999-12-31 00:00:00,239.927064309,AU MOULIN,AU MOULIN,Beauraing,Beauraing,AU MOULIN,AU MOULIN,G190
91013,91013H00-,108,1981-03-01,9999-12-31 00:00:00,16.8886530554,WIESME-CENTRE,WIESME-CENTRE,Beauraing,Beauraing,WIESME-CENTRE,WIESME-CENTRE,H00-
91013,91013H09-,175,1981-03-01,9999-12-31 00:00:00,725.680958215,WIESME - HABITATIONS DISP.,WIESME - HABITATIONS DISP.,Beauraing,Beauraing,WIESME - HABITATIONS DISP.,WIESME - HABITATIONS DISP.,H09-
91013,91013J000,187,1981-03-01,9999-12-31 00:00:00,17.4954418817,MARTOUZIN-CENTRE,MARTOUZIN-CENTRE,Beauraing,Beauraing,MARTOUZIN-CENTRE,MARTOUZIN-CENTRE,J000
91013,91013J08-,0,1981-03-01,9999-12-31 00:00:00,354.964162943,NORD DE BIRAN,NORD DE BIRAN,Beauraing,Beauraing,NORD DE BIRAN,NORD DE BIRAN,J08-
91013,91013J090,48,1981-03-01,9999-12-31 00:00:00,154.75393139,MARTOUZIN - HABITATIONS DISP.,MARTOUZIN - HABITATIONS DISP.,Beauraing,Beauraing,MARTOUZIN - HABITATIONS DISP.,MARTOUZIN - HABITATIONS DISP.,J090
91013,91013J10-,91,1981-03-01,9999-12-31 00:00:00,10.7905489888,NEUVILLE-CENTRE,NEUVILLE-CENTRE,Beauraing,Beauraing,NEUVILLE-CENTRE,NEUVILLE-CENTRE,J10-
91013,91013J19-,38,1981-03-01,9999-12-31 00:00:00,142.499361156,NEUVILLE - HABITATIONS DISP.,NEUVILLE - HABITATIONS DISP.,Beauraing,Beauraing,NEUVILLE - HABITATIONS DISP.,NEUVILLE - HABITATIONS DISP.,J19-
91013,91013K000,291,1981-03-01,9999-12-31 00:00:00,23.2955540627,FOCANT-CENTRE,FOCANT-CENTRE,Beauraing,Beauraing,FOCANT-CENTRE,FOCANT-CENTRE,K000
91013,91013K090,111,1981-03-01,9999-12-31 00:00:00,933.418438879,FOCANT - HABITATIONS DISP.,FOCANT - HABITATIONS DISP.,Beauraing,Beauraing,FOCANT - HABITATIONS DISP.,FOCANT - HABITATIONS DISP.,K090
91013,91013L00-,245,1981-03-01,9999-12-31 00:00:00,26.8238203901,HONNAY-CENTRE,HONNAY-CENTRE,Beauraing,Beauraing,HONNAY-CENTRE,HONNAY-CENTRE,L00-
91013,91013L09-,61,1981-03-01,9999-12-31 00:00:00,900.868568436,HONNAY - HABITATIONS DISP.,HONNAY - HABITATIONS DISP.,Beauraing,Beauraing,HONNAY - HABITATIONS DISP.,HONNAY - HABITATIONS DISP.,L09-
91013,91013L10-,41,1981-03-01,9999-12-31 00:00:00,11.4816360909,REVOGNE-CENTRE,REVOGNE-CENTRE,Beauraing,Beauraing,REVOGNE-CENTRE,REVOGNE-CENTRE,L10-
91013,91013L19-,20,1981-03-01,9999-12-31 00:00:00,493.586106288,REVOGNE - HABITATIONS DISP.,REVOGNE - HABITATIONS DISP.,Beauraing,Beauraing,REVOGNE - HABITATIONS DISP.,REVOGNE - HABITATIONS DISP.,L19-
91013,91013M00-,166,1981-03-01,9999-12-31 00:00:00,17.5817360582,FROIDFONTAINE-CENTRE,FROIDFONTAINE-CENTRE,Beauraing,Beauraing,FROIDFONTAINE-CENTRE,FROIDFONTAINE-CENTRE,M00-
91013,91013M09-,63,1981-03-01,9999-12-31 00:00:00,763.735784654,FROIDFONTAINE - HAB. DISP.,FROIDFONTAINE - HAB. DISP.,Beauraing,Beauraing,FROIDFONTAINE - HAB. DISP.,FROIDFONTAINE - HAB. DISP.,M09-
91013,91013N00-,237,1981-03-01,9999-12-31 00:00:00,48.3412117817,VONECHE-CENTRE,VONECHE-CENTRE,Beauraing,Beauraing,VONECHE-CENTRE,VONECHE-CENTRE,N00-
91013,91013N09-,47,1981-03-01,9999-12-31 00:00:00,859.934322827,VONECHE-HABITATIONS DISPERSEES,VONECHE-HABITATIONS DISPERSEES,Beauraing,Beauraing,VONECHE-HABITATIONS DISPERSEES,VONECHE-HABITATIONS DISPERSEES,N09-
